"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NAM","OILPROD","TOT","KTOE","A","2010",0,
"NAM","OILPROD","TOT","KTOE","A","2011",0,
"NAM","OILPROD","TOT","KTOE","A","2012",0,
"NAM","OILPROD","TOT","KTOE","A","2013",0,
"NAM","OILPROD","TOT","KTOE","A","2014",0,
"NAM","OILPROD","TOT","KTOE","A","2015",0,
"NAM","OILPROD","TOT","KTOE","A","2016",0,
"NAM","OILPROD","TOT","KTOE","A","2017",0,
"NAM","OILPROD","TOT","KTOE","A","2018",0,
"NAM","OILPROD","TOT","KTOE","A","2019",0,
"NAM","OILPROD","TOT","KTOE","A","2020",0,
"NAM","OILPROD","TOT","KTOE","A","2021",0,
"NPL","OILPROD","TOT","KTOE","A","1960",,"L"
"NPL","OILPROD","TOT","KTOE","A","1961",,"L"
"NPL","OILPROD","TOT","KTOE","A","1962",,"L"
"NPL","OILPROD","TOT","KTOE","A","1963",,"L"
"NPL","OILPROD","TOT","KTOE","A","1964",,"L"
"NPL","OILPROD","TOT","KTOE","A","1965",,"L"
"NPL","OILPROD","TOT","KTOE","A","1966",,"L"
"NPL","OILPROD","TOT","KTOE","A","1967",,"L"
"NPL","OILPROD","TOT","KTOE","A","1968",,"L"
"NPL","OILPROD","TOT","KTOE","A","1969",,"L"
"NPL","OILPROD","TOT","KTOE","A","1970",,"L"
"NPL","OILPROD","TOT","KTOE","A","1971",0,
"NPL","OILPROD","TOT","KTOE","A","1972",0,
"NPL","OILPROD","TOT","KTOE","A","1973",0,
"NPL","OILPROD","TOT","KTOE","A","1974",0,
"NPL","OILPROD","TOT","KTOE","A","1975",0,
"NPL","OILPROD","TOT","KTOE","A","1976",0,
"NPL","OILPROD","TOT","KTOE","A","1977",0,
"NPL","OILPROD","TOT","KTOE","A","1978",0,
"NPL","OILPROD","TOT","KTOE","A","1979",0,
"NPL","OILPROD","TOT","KTOE","A","1980",0,
"NPL","OILPROD","TOT","KTOE","A","1981",0,
"NPL","OILPROD","TOT","KTOE","A","1982",0,
"NPL","OILPROD","TOT","KTOE","A","1983",0,
"NPL","OILPROD","TOT","KTOE","A","1984",0,
"NPL","OILPROD","TOT","KTOE","A","1985",0,
"NPL","OILPROD","TOT","KTOE","A","1986",0,
"NPL","OILPROD","TOT","KTOE","A","1987",0,
"NPL","OILPROD","TOT","KTOE","A","1988",0,
"NPL","OILPROD","TOT","KTOE","A","1989",0,
"NPL","OILPROD","TOT","KTOE","A","1990",0,
"NPL","OILPROD","TOT","KTOE","A","1991",0,
"NPL","OILPROD","TOT","KTOE","A","1992",0,
"NPL","OILPROD","TOT","KTOE","A","1993",0,
"NPL","OILPROD","TOT","KTOE","A","1994",0,
"NPL","OILPROD","TOT","KTOE","A","1995",0,
"NPL","OILPROD","TOT","KTOE","A","1996",0,
"NPL","OILPROD","TOT","KTOE","A","1997",0,
"NPL","OILPROD","TOT","KTOE","A","1998",0,
"NPL","OILPROD","TOT","KTOE","A","1999",0,
"NPL","OILPROD","TOT","KTOE","A","2000",0,
"NPL","OILPROD","TOT","KTOE","A","2001",0,
"NPL","OILPROD","TOT","KTOE","A","2002",0,
"NPL","OILPROD","TOT","KTOE","A","2003",0,
"NPL","OILPROD","TOT","KTOE","A","2004",0,
"NPL","OILPROD","TOT","KTOE","A","2005",0,
"NPL","OILPROD","TOT","KTOE","A","2006",0,
"NPL","OILPROD","TOT","KTOE","A","2007",0,
"NPL","OILPROD","TOT","KTOE","A","2008",0,
"NPL","OILPROD","TOT","KTOE","A","2009",0,
"NPL","OILPROD","TOT","KTOE","A","2010",0,
"NPL","OILPROD","TOT","KTOE","A","2011",0,
"NPL","OILPROD","TOT","KTOE","A","2012",0,
"NPL","OILPROD","TOT","KTOE","A","2013",0,
"NPL","OILPROD","TOT","KTOE","A","2014",0,
"NPL","OILPROD","TOT","KTOE","A","2015",0,
"NPL","OILPROD","TOT","KTOE","A","2016",0,
"NPL","OILPROD","TOT","KTOE","A","2017",0,
"NPL","OILPROD","TOT","KTOE","A","2018",0,
"NPL","OILPROD","TOT","KTOE","A","2019",0,
"NPL","OILPROD","TOT","KTOE","A","2020",0,
"NPL","OILPROD","TOT","KTOE","A","2021",0,
"NIC","OILPROD","TOT","KTOE","A","1960",,"L"
"NIC","OILPROD","TOT","KTOE","A","1961",,"L"
"NIC","OILPROD","TOT","KTOE","A","1962",,"L"
"NIC","OILPROD","TOT","KTOE","A","1963",,"L"
"NIC","OILPROD","TOT","KTOE","A","1964",,"L"
"NIC","OILPROD","TOT","KTOE","A","1965",,"L"
"NIC","OILPROD","TOT","KTOE","A","1966",,"L"
"NIC","OILPROD","TOT","KTOE","A","1967",,"L"
"NIC","OILPROD","TOT","KTOE","A","1968",,"L"
"NIC","OILPROD","TOT","KTOE","A","1969",,"L"
"NIC","OILPROD","TOT","KTOE","A","1970",,"L"
"NIC","OILPROD","TOT","KTOE","A","1971",0,
"NIC","OILPROD","TOT","KTOE","A","1972",0,
"NIC","OILPROD","TOT","KTOE","A","1973",0,
"NIC","OILPROD","TOT","KTOE","A","1974",0,
"NIC","OILPROD","TOT","KTOE","A","1975",0,
"NIC","OILPROD","TOT","KTOE","A","1976",0,
"NIC","OILPROD","TOT","KTOE","A","1977",0,
"NIC","OILPROD","TOT","KTOE","A","1978",0,
"NIC","OILPROD","TOT","KTOE","A","1979",0,
"NIC","OILPROD","TOT","KTOE","A","1980",0,
"NIC","OILPROD","TOT","KTOE","A","1981",0,
"NIC","OILPROD","TOT","KTOE","A","1982",0,
"NIC","OILPROD","TOT","KTOE","A","1983",0,
"NIC","OILPROD","TOT","KTOE","A","1984",0,
"NIC","OILPROD","TOT","KTOE","A","1985",0,
"NIC","OILPROD","TOT","KTOE","A","1986",0,
"NIC","OILPROD","TOT","KTOE","A","1987",0,
"NIC","OILPROD","TOT","KTOE","A","1988",0,
"NIC","OILPROD","TOT","KTOE","A","1989",0,
"NIC","OILPROD","TOT","KTOE","A","1990",0,
"NIC","OILPROD","TOT","KTOE","A","1991",0,
"NIC","OILPROD","TOT","KTOE","A","1992",0,
"NIC","OILPROD","TOT","KTOE","A","1993",0,
"NIC","OILPROD","TOT","KTOE","A","1994",0,
"NIC","OILPROD","TOT","KTOE","A","1995",0,
"NIC","OILPROD","TOT","KTOE","A","1996",0,
"NIC","OILPROD","TOT","KTOE","A","1997",0,
"NIC","OILPROD","TOT","KTOE","A","1998",0,
"NIC","OILPROD","TOT","KTOE","A","1999",0,
"NIC","OILPROD","TOT","KTOE","A","2000",0,
"NIC","OILPROD","TOT","KTOE","A","2001",0,
"NIC","OILPROD","TOT","KTOE","A","2002",0,
"NIC","OILPROD","TOT","KTOE","A","2003",0,
"NIC","OILPROD","TOT","KTOE","A","2004",0,
"NIC","OILPROD","TOT","KTOE","A","2005",0,
"NIC","OILPROD","TOT","KTOE","A","2006",0,
"NIC","OILPROD","TOT","KTOE","A","2007",0,
"NIC","OILPROD","TOT","KTOE","A","2008",0,
"NIC","OILPROD","TOT","KTOE","A","2009",0,
"NIC","OILPROD","TOT","KTOE","A","2010",0,
"NIC","OILPROD","TOT","KTOE","A","2011",0,
"NIC","OILPROD","TOT","KTOE","A","2012",0,
"NIC","OILPROD","TOT","KTOE","A","2013",0,
"NIC","OILPROD","TOT","KTOE","A","2014",0,
"NIC","OILPROD","TOT","KTOE","A","2015",0,
"NIC","OILPROD","TOT","KTOE","A","2016",0,
"NIC","OILPROD","TOT","KTOE","A","2017",0,
"NIC","OILPROD","TOT","KTOE","A","2018",0,
"NIC","OILPROD","TOT","KTOE","A","2019",0,
"NIC","OILPROD","TOT","KTOE","A","2020",0,
"NIC","OILPROD","TOT","KTOE","A","2021",0,
"NER","OILPROD","TOT","KTOE","A","1960",,"L"
"NER","OILPROD","TOT","KTOE","A","1961",,"L"
"NER","OILPROD","TOT","KTOE","A","1962",,"L"
"NER","OILPROD","TOT","KTOE","A","1963",,"L"
"NER","OILPROD","TOT","KTOE","A","1964",,"L"
"NER","OILPROD","TOT","KTOE","A","1965",,"L"
"NER","OILPROD","TOT","KTOE","A","1966",,"L"
"NER","OILPROD","TOT","KTOE","A","1967",,"L"
"NER","OILPROD","TOT","KTOE","A","1968",,"L"
"NER","OILPROD","TOT","KTOE","A","1969",,"L"
"NER","OILPROD","TOT","KTOE","A","1970",,"L"
"NER","OILPROD","TOT","KTOE","A","1971",0,
"NER","OILPROD","TOT","KTOE","A","1972",0,
"NER","OILPROD","TOT","KTOE","A","1973",0,
"NER","OILPROD","TOT","KTOE","A","1974",0,
"NER","OILPROD","TOT","KTOE","A","1975",0,
"NER","OILPROD","TOT","KTOE","A","1976",0,
"NER","OILPROD","TOT","KTOE","A","1977",0,
"NER","OILPROD","TOT","KTOE","A","1978",0,
"NER","OILPROD","TOT","KTOE","A","1979",0,
"NER","OILPROD","TOT","KTOE","A","1980",0,
"NER","OILPROD","TOT","KTOE","A","1981",0,
"NER","OILPROD","TOT","KTOE","A","1982",0,
"NER","OILPROD","TOT","KTOE","A","1983",0,
"NER","OILPROD","TOT","KTOE","A","1984",0,
"NER","OILPROD","TOT","KTOE","A","1985",0,
"NER","OILPROD","TOT","KTOE","A","1986",0,
"NER","OILPROD","TOT","KTOE","A","1987",0,
"NER","OILPROD","TOT","KTOE","A","1988",0,
"NER","OILPROD","TOT","KTOE","A","1989",0,
"NER","OILPROD","TOT","KTOE","A","1990",0,
"NER","OILPROD","TOT","KTOE","A","1991",0,
"NER","OILPROD","TOT","KTOE","A","1992",0,
"NER","OILPROD","TOT","KTOE","A","1993",0,
"NER","OILPROD","TOT","KTOE","A","1994",0,
"NER","OILPROD","TOT","KTOE","A","1995",0,
"NER","OILPROD","TOT","KTOE","A","1996",0,
"NER","OILPROD","TOT","KTOE","A","1997",0,
"NER","OILPROD","TOT","KTOE","A","1998",0,
"NER","OILPROD","TOT","KTOE","A","1999",0,
"NER","OILPROD","TOT","KTOE","A","2000",0,
"NER","OILPROD","TOT","KTOE","A","2001",0,
"NER","OILPROD","TOT","KTOE","A","2002",0,
"NER","OILPROD","TOT","KTOE","A","2003",0,
"NER","OILPROD","TOT","KTOE","A","2004",0,
"NER","OILPROD","TOT","KTOE","A","2005",0,
"NER","OILPROD","TOT","KTOE","A","2006",0,
"NER","OILPROD","TOT","KTOE","A","2007",0,
"NER","OILPROD","TOT","KTOE","A","2008",0,
"NER","OILPROD","TOT","KTOE","A","2009",0,
"NER","OILPROD","TOT","KTOE","A","2010",0,
"NER","OILPROD","TOT","KTOE","A","2011",93.6508,
"NER","OILPROD","TOT","KTOE","A","2012",640.4508,
"NER","OILPROD","TOT","KTOE","A","2013",882.1304,
"NER","OILPROD","TOT","KTOE","A","2014",849.9065,
"NER","OILPROD","TOT","KTOE","A","2015",746.1857,
"NER","OILPROD","TOT","KTOE","A","2016",826.7455,
"NER","OILPROD","TOT","KTOE","A","2017",914.3544,
"NER","OILPROD","TOT","KTOE","A","2018",831.7805,
"NER","OILPROD","TOT","KTOE","A","2019",907.3054,
"NER","OILPROD","TOT","KTOE","A","2020",859.9764,
"NER","OILPROD","TOT","KTOE","A","2021",775.5266,
"OMN","OILPROD","TOT","KTOE","A","1960",,"L"
"OMN","OILPROD","TOT","KTOE","A","1961",,"L"
"OMN","OILPROD","TOT","KTOE","A","1962",,"L"
"OMN","OILPROD","TOT","KTOE","A","1963",,"L"
"OMN","OILPROD","TOT","KTOE","A","1964",,"L"
"OMN","OILPROD","TOT","KTOE","A","1965",,"L"
"OMN","OILPROD","TOT","KTOE","A","1966",,"L"
"OMN","OILPROD","TOT","KTOE","A","1967",,"L"
"OMN","OILPROD","TOT","KTOE","A","1968",,"L"
"OMN","OILPROD","TOT","KTOE","A","1969",,"L"
"OMN","OILPROD","TOT","KTOE","A","1970",,"L"
"OMN","OILPROD","TOT","KTOE","A","1971",15058.1331,
"OMN","OILPROD","TOT","KTOE","A","1972",14631.7767,
"OMN","OILPROD","TOT","KTOE","A","1973",15200.9319,
"OMN","OILPROD","TOT","KTOE","A","1974",15058.1331,
"OMN","OILPROD","TOT","KTOE","A","1975",17757.0303,
"OMN","OILPROD","TOT","KTOE","A","1976",19036.0995,
"OMN","OILPROD","TOT","KTOE","A","1977",17615.2515,
"OMN","OILPROD","TOT","KTOE","A","1978",16337.2023,
"OMN","OILPROD","TOT","KTOE","A","1979",15342.7107,
"OMN","OILPROD","TOT","KTOE","A","1980",14774.5755,
"OMN","OILPROD","TOT","KTOE","A","1981",17047.1163,
"OMN","OILPROD","TOT","KTOE","A","1982",17473.4727,
"OMN","OILPROD","TOT","KTOE","A","1983",20172.3699,
"OMN","OILPROD","TOT","KTOE","A","1984",21593.218,
"OMN","OILPROD","TOT","KTOE","A","1985",25833.3222,
"OMN","OILPROD","TOT","KTOE","A","1986",29021.8153,
"OMN","OILPROD","TOT","KTOE","A","1987",30191.7455,
"OMN","OILPROD","TOT","KTOE","A","1988",32190.9286,
"OMN","OILPROD","TOT","KTOE","A","1989",33208.8801,
"OMN","OILPROD","TOT","KTOE","A","1990",35529.3605,
"OMN","OILPROD","TOT","KTOE","A","1991",36722.7504,
"OMN","OILPROD","TOT","KTOE","A","1992",38469.9957,
"OMN","OILPROD","TOT","KTOE","A","1993",40438.5791,
"OMN","OILPROD","TOT","KTOE","A","1994",42163.3846,
"OMN","OILPROD","TOT","KTOE","A","1995",44464.4852,
"OMN","OILPROD","TOT","KTOE","A","1996",46112.7913,
"OMN","OILPROD","TOT","KTOE","A","1997",46822.7053,
"OMN","OILPROD","TOT","KTOE","A","1998",46638.0868,
"OMN","OILPROD","TOT","KTOE","A","1999",48405.7319,
"OMN","OILPROD","TOT","KTOE","A","2000",51219.8882,
"OMN","OILPROD","TOT","KTOE","A","2001",51131.149,
"OMN","OILPROD","TOT","KTOE","A","2002",47995.6954,
"OMN","OILPROD","TOT","KTOE","A","2003",43833.1105,
"OMN","OILPROD","TOT","KTOE","A","2004",41825.7674,
"OMN","OILPROD","TOT","KTOE","A","2005",41444.2906,
"OMN","OILPROD","TOT","KTOE","A","2006",39451.2274,
"OMN","OILPROD","TOT","KTOE","A","2007",37985.4998,
"OMN","OILPROD","TOT","KTOE","A","2008",37860.0408,
"OMN","OILPROD","TOT","KTOE","A","2009",40498.7586,
"OMN","OILPROD","TOT","KTOE","A","2010",43080.3568,
"OMN","OILPROD","TOT","KTOE","A","2011",44104.4282,
"OMN","OILPROD","TOT","KTOE","A","2012",45967.9525,
"OMN","OILPROD","TOT","KTOE","A","2013",47070.5632,
"OMN","OILPROD","TOT","KTOE","A","2014",47215.402,
"OMN","OILPROD","TOT","KTOE","A","2015",49027.9267,
"OMN","OILPROD","TOT","KTOE","A","2016",50396.7552,
"OMN","OILPROD","TOT","KTOE","A","2017",48632.5699,
"OMN","OILPROD","TOT","KTOE","A","2018",48827.1557,
"OMN","OILPROD","TOT","KTOE","A","2019",48390.5535,
"OMN","OILPROD","TOT","KTOE","A","2020",47504.0177,
"OMN","OILPROD","TOT","KTOE","A","2021",48464.5089,
"PAN","OILPROD","TOT","KTOE","A","1960",,"L"
"PAN","OILPROD","TOT","KTOE","A","1961",,"L"
"PAN","OILPROD","TOT","KTOE","A","1962",,"L"
"PAN","OILPROD","TOT","KTOE","A","1963",,"L"
"PAN","OILPROD","TOT","KTOE","A","1964",,"L"
"PAN","OILPROD","TOT","KTOE","A","1965",,"L"
"PAN","OILPROD","TOT","KTOE","A","1966",,"L"
"PAN","OILPROD","TOT","KTOE","A","1967",,"L"
"PAN","OILPROD","TOT","KTOE","A","1968",,"L"
"PAN","OILPROD","TOT","KTOE","A","1969",,"L"
"PAN","OILPROD","TOT","KTOE","A","1970",,"L"
"PAN","OILPROD","TOT","KTOE","A","1971",0,
"PAN","OILPROD","TOT","KTOE","A","1972",0,
"PAN","OILPROD","TOT","KTOE","A","1973",0,
"PAN","OILPROD","TOT","KTOE","A","1974",0,
"PAN","OILPROD","TOT","KTOE","A","1975",0,
"PAN","OILPROD","TOT","KTOE","A","1976",0,
"PAN","OILPROD","TOT","KTOE","A","1977",0,
"PAN","OILPROD","TOT","KTOE","A","1978",0,
"PAN","OILPROD","TOT","KTOE","A","1979",0,
"PAN","OILPROD","TOT","KTOE","A","1980",0,
"PAN","OILPROD","TOT","KTOE","A","1981",0,
"PAN","OILPROD","TOT","KTOE","A","1982",0,
"PAN","OILPROD","TOT","KTOE","A","1983",0,
"PAN","OILPROD","TOT","KTOE","A","1984",0,
"PAN","OILPROD","TOT","KTOE","A","1985",0,
"PAN","OILPROD","TOT","KTOE","A","1986",0,
"PAN","OILPROD","TOT","KTOE","A","1987",0,
"PAN","OILPROD","TOT","KTOE","A","1988",0,
"PAN","OILPROD","TOT","KTOE","A","1989",0,
"PAN","OILPROD","TOT","KTOE","A","1990",0,
"PAN","OILPROD","TOT","KTOE","A","1991",0,
"PAN","OILPROD","TOT","KTOE","A","1992",0,
"PAN","OILPROD","TOT","KTOE","A","1993",0,
"PAN","OILPROD","TOT","KTOE","A","1994",0,
"PAN","OILPROD","TOT","KTOE","A","1995",0,
"PAN","OILPROD","TOT","KTOE","A","1996",0,
"PAN","OILPROD","TOT","KTOE","A","1997",0,
"PAN","OILPROD","TOT","KTOE","A","1998",0,
"PAN","OILPROD","TOT","KTOE","A","1999",0,
"PAN","OILPROD","TOT","KTOE","A","2000",0,
"PAN","OILPROD","TOT","KTOE","A","2001",0,
"PAN","OILPROD","TOT","KTOE","A","2002",0,
"PAN","OILPROD","TOT","KTOE","A","2003",0,
"PAN","OILPROD","TOT","KTOE","A","2004",0,
"PAN","OILPROD","TOT","KTOE","A","2005",0,
"PAN","OILPROD","TOT","KTOE","A","2006",0,
"PAN","OILPROD","TOT","KTOE","A","2007",0,
"PAN","OILPROD","TOT","KTOE","A","2008",0,
"PAN","OILPROD","TOT","KTOE","A","2009",0,
"PAN","OILPROD","TOT","KTOE","A","2010",0,
"PAN","OILPROD","TOT","KTOE","A","2011",0,
"PAN","OILPROD","TOT","KTOE","A","2012",0,
"PAN","OILPROD","TOT","KTOE","A","2013",0,
"PAN","OILPROD","TOT","KTOE","A","2014",0,
"PAN","OILPROD","TOT","KTOE","A","2015",0,
"PAN","OILPROD","TOT","KTOE","A","2016",0,
"PAN","OILPROD","TOT","KTOE","A","2017",0,
"PAN","OILPROD","TOT","KTOE","A","2018",0,
"PAN","OILPROD","TOT","KTOE","A","2019",0,
"PAN","OILPROD","TOT","KTOE","A","2020",0,
"PAN","OILPROD","TOT","KTOE","A","2021",0,
"QAT","OILPROD","TOT","KTOE","A","1960",,"L"
"QAT","OILPROD","TOT","KTOE","A","1961",,"L"
"QAT","OILPROD","TOT","KTOE","A","1962",,"L"
"QAT","OILPROD","TOT","KTOE","A","1963",,"L"
"QAT","OILPROD","TOT","KTOE","A","1964",,"L"
"QAT","OILPROD","TOT","KTOE","A","1965",,"L"
"QAT","OILPROD","TOT","KTOE","A","1966",,"L"
"QAT","OILPROD","TOT","KTOE","A","1967",,"L"
"QAT","OILPROD","TOT","KTOE","A","1968",,"L"
"QAT","OILPROD","TOT","KTOE","A","1969",,"L"
"QAT","OILPROD","TOT","KTOE","A","1970",,"L"
"QAT","OILPROD","TOT","KTOE","A","1971",21202.2,
"QAT","OILPROD","TOT","KTOE","A","1972",24127.0664,
"QAT","OILPROD","TOT","KTOE","A","1973",28244.2676,
"QAT","OILPROD","TOT","KTOE","A","1974",25364.5888,
"QAT","OILPROD","TOT","KTOE","A","1975",21671.5343,
"QAT","OILPROD","TOT","KTOE","A","1976",24666.2359,
"QAT","OILPROD","TOT","KTOE","A","1977",21991.955,
"QAT","OILPROD","TOT","KTOE","A","1978",24013.0705,
"QAT","OILPROD","TOT","KTOE","A","1979",25137.6241,
"QAT","OILPROD","TOT","KTOE","A","1980",23469.793,
"QAT","OILPROD","TOT","KTOE","A","1981",20182.0951,
"QAT","OILPROD","TOT","KTOE","A","1982",16343.104,
"QAT","OILPROD","TOT","KTOE","A","1983",14650.4254,
"QAT","OILPROD","TOT","KTOE","A","1984",20081.7427,
"QAT","OILPROD","TOT","KTOE","A","1985",15258.6838,
"QAT","OILPROD","TOT","KTOE","A","1986",15996.9907,
"QAT","OILPROD","TOT","KTOE","A","1987",14501.9448,
"QAT","OILPROD","TOT","KTOE","A","1988",16041.0229,
"QAT","OILPROD","TOT","KTOE","A","1989",18887.754,
"QAT","OILPROD","TOT","KTOE","A","1990",20083.7907,
"QAT","OILPROD","TOT","KTOE","A","1991",19635.2769,
"QAT","OILPROD","TOT","KTOE","A","1992",20188.2391,
"QAT","OILPROD","TOT","KTOE","A","1993",19450.9562,
"QAT","OILPROD","TOT","KTOE","A","1994",18711.6253,
"QAT","OILPROD","TOT","KTOE","A","1995",18892.874,
"QAT","OILPROD","TOT","KTOE","A","1996",19052.6187,
"QAT","OILPROD","TOT","KTOE","A","1997",26796.137,
"QAT","OILPROD","TOT","KTOE","A","1998",30185.5903,
"QAT","OILPROD","TOT","KTOE","A","1999",29539.4438,
"QAT","OILPROD","TOT","KTOE","A","2000",31548.5396,
"QAT","OILPROD","TOT","KTOE","A","2001",32600.1917,
"QAT","OILPROD","TOT","KTOE","A","2002",34120.8377,
"QAT","OILPROD","TOT","KTOE","A","2003",33133.6978,
"QAT","OILPROD","TOT","KTOE","A","2004",37743.7639,
"QAT","OILPROD","TOT","KTOE","A","2005",38083.7332,
"QAT","OILPROD","TOT","KTOE","A","2006",40642.7193,
"QAT","OILPROD","TOT","KTOE","A","2007",39470.2347,
"QAT","OILPROD","TOT","KTOE","A","2008",42114.213,
"QAT","OILPROD","TOT","KTOE","A","2009",36533.3912,
"QAT","OILPROD","TOT","KTOE","A","2010",36539.5352,
"QAT","OILPROD","TOT","KTOE","A","2011",36548.7512,
"QAT","OILPROD","TOT","KTOE","A","2012",36656.2716,
"QAT","OILPROD","TOT","KTOE","A","2013",36071.5653,
"QAT","OILPROD","TOT","KTOE","A","2014",35336.3305,
"QAT","OILPROD","TOT","KTOE","A","2015",32681.0881,
"QAT","OILPROD","TOT","KTOE","A","2016",32561.2796,
"QAT","OILPROD","TOT","KTOE","A","2017",29900.098,
"QAT","OILPROD","TOT","KTOE","A","2018",29934.3714,
"QAT","OILPROD","TOT","KTOE","A","2019",32397.6438,
"QAT","OILPROD","TOT","KTOE","A","2020",30137.7488,
"QAT","OILPROD","TOT","KTOE","A","2021",30726.1835,
"SEN","OILPROD","TOT","KTOE","A","1960",,"L"
"SEN","OILPROD","TOT","KTOE","A","1961",,"L"
"SEN","OILPROD","TOT","KTOE","A","1962",,"L"
"SEN","OILPROD","TOT","KTOE","A","1963",,"L"
"SEN","OILPROD","TOT","KTOE","A","1964",,"L"
"SEN","OILPROD","TOT","KTOE","A","1965",,"L"
"SEN","OILPROD","TOT","KTOE","A","1966",,"L"
"SEN","OILPROD","TOT","KTOE","A","1967",,"L"
"SEN","OILPROD","TOT","KTOE","A","1968",,"L"
"SEN","OILPROD","TOT","KTOE","A","1969",,"L"
"SEN","OILPROD","TOT","KTOE","A","1970",,"L"
"SEN","OILPROD","TOT","KTOE","A","1971",0,
"SEN","OILPROD","TOT","KTOE","A","1972",0,
"SEN","OILPROD","TOT","KTOE","A","1973",0,
"SEN","OILPROD","TOT","KTOE","A","1974",0,
"SEN","OILPROD","TOT","KTOE","A","1975",0,
"SEN","OILPROD","TOT","KTOE","A","1976",0,
"SEN","OILPROD","TOT","KTOE","A","1977",0,
"SEN","OILPROD","TOT","KTOE","A","1978",0,
"SEN","OILPROD","TOT","KTOE","A","1979",0,
"SEN","OILPROD","TOT","KTOE","A","1980",0,
"SEN","OILPROD","TOT","KTOE","A","1981",0,
"SEN","OILPROD","TOT","KTOE","A","1982",0,
"SEN","OILPROD","TOT","KTOE","A","1983",0,
"SEN","OILPROD","TOT","KTOE","A","1984",0,
"SEN","OILPROD","TOT","KTOE","A","1985",0,
"SEN","OILPROD","TOT","KTOE","A","1986",0,
"SEN","OILPROD","TOT","KTOE","A","1987",1.018,
"SEN","OILPROD","TOT","KTOE","A","1988",3.054,
"SEN","OILPROD","TOT","KTOE","A","1989",2.036,
"SEN","OILPROD","TOT","KTOE","A","1990",1.018,
"SEN","OILPROD","TOT","KTOE","A","1991",1.018,
"SEN","OILPROD","TOT","KTOE","A","1992",1.018,
"SEN","OILPROD","TOT","KTOE","A","1993",1.018,
"SEN","OILPROD","TOT","KTOE","A","1994",1.018,
"SEN","OILPROD","TOT","KTOE","A","1995",1.018,
"SEN","OILPROD","TOT","KTOE","A","1996",1.018,
"SEN","OILPROD","TOT","KTOE","A","1997",1.018,
"SEN","OILPROD","TOT","KTOE","A","1998",2.036,
"SEN","OILPROD","TOT","KTOE","A","1999",1.018,
"SEN","OILPROD","TOT","KTOE","A","2000",0,
"SEN","OILPROD","TOT","KTOE","A","2001",0,
"SEN","OILPROD","TOT","KTOE","A","2002",0,
"SEN","OILPROD","TOT","KTOE","A","2003",0,
"SEN","OILPROD","TOT","KTOE","A","2004",0,
"SEN","OILPROD","TOT","KTOE","A","2005",0,
"SEN","OILPROD","TOT","KTOE","A","2006",0,
"SEN","OILPROD","TOT","KTOE","A","2007",0,
"SEN","OILPROD","TOT","KTOE","A","2008",0,
"SEN","OILPROD","TOT","KTOE","A","2009",0,
"SEN","OILPROD","TOT","KTOE","A","2010",0,
"SEN","OILPROD","TOT","KTOE","A","2011",0,
"SEN","OILPROD","TOT","KTOE","A","2012",0,
"SEN","OILPROD","TOT","KTOE","A","2013",0,
"SEN","OILPROD","TOT","KTOE","A","2014",0,
"SEN","OILPROD","TOT","KTOE","A","2015",0,
"SEN","OILPROD","TOT","KTOE","A","2016",0,
"SEN","OILPROD","TOT","KTOE","A","2017",0,
"SEN","OILPROD","TOT","KTOE","A","2018",0,
"SEN","OILPROD","TOT","KTOE","A","2019",0,
"SEN","OILPROD","TOT","KTOE","A","2020",0,
"SEN","OILPROD","TOT","KTOE","A","2021",0,
"LKA","OILPROD","TOT","KTOE","A","1960",,"L"
"LKA","OILPROD","TOT","KTOE","A","1961",,"L"
"LKA","OILPROD","TOT","KTOE","A","1962",,"L"
"LKA","OILPROD","TOT","KTOE","A","1963",,"L"
"LKA","OILPROD","TOT","KTOE","A","1964",,"L"
"LKA","OILPROD","TOT","KTOE","A","1965",,"L"
"LKA","OILPROD","TOT","KTOE","A","1966",,"L"
"LKA","OILPROD","TOT","KTOE","A","1967",,"L"
"LKA","OILPROD","TOT","KTOE","A","1968",,"L"
"LKA","OILPROD","TOT","KTOE","A","1969",,"L"
"LKA","OILPROD","TOT","KTOE","A","1970",,"L"
"LKA","OILPROD","TOT","KTOE","A","1971",0,
"LKA","OILPROD","TOT","KTOE","A","1972",0,
"LKA","OILPROD","TOT","KTOE","A","1973",0,
"LKA","OILPROD","TOT","KTOE","A","1974",0,
"LKA","OILPROD","TOT","KTOE","A","1975",0,
"LKA","OILPROD","TOT","KTOE","A","1976",0,
"LKA","OILPROD","TOT","KTOE","A","1977",0,
"LKA","OILPROD","TOT","KTOE","A","1978",0,
"LKA","OILPROD","TOT","KTOE","A","1979",0,
"LKA","OILPROD","TOT","KTOE","A","1980",0,
"LKA","OILPROD","TOT","KTOE","A","1981",0,
"LKA","OILPROD","TOT","KTOE","A","1982",0,
"LKA","OILPROD","TOT","KTOE","A","1983",0,
"LKA","OILPROD","TOT","KTOE","A","1984",0,
"LKA","OILPROD","TOT","KTOE","A","1985",0,
"LKA","OILPROD","TOT","KTOE","A","1986",0,
"LKA","OILPROD","TOT","KTOE","A","1987",0,
"LKA","OILPROD","TOT","KTOE","A","1988",0,
"LKA","OILPROD","TOT","KTOE","A","1989",0,
"LKA","OILPROD","TOT","KTOE","A","1990",0,
